symbol,timestamp,open,high,low,close,volume,trade_count,vwap,exchange
ABCB,2024-09-04 04:00:00+00:00,61.05,61.7853,60.536,60.8,334745.0,6933.0,61.019551,IEX
ABCB,2024-09-05 04:00:00+00:00,61.49,61.49,59.96,60.57,205096.0,5553.0,60.513184,IEX
ABCB,2024-09-06 04:00:00+00:00,60.76,61.07,59.1,59.33,207135.0,6049.0,59.521688,IEX
ABCB,2024-09-09 04:00:00+00:00,59.23,59.89,58.7,59.44,361216.0,7995.0,59.426438,IEX
ABCB,2024-09-10 04:00:00+00:00,59.69,59.895,58.33,59.6,349204.0,7587.0,59.422773,IEX
ABCB,2024-09-11 04:00:00+00:00,58.82,59.26,57.54,58.91,507573.0,7063.0,58.418058,IEX
ABCB,2024-09-12 04:00:00+00:00,59.4,59.46,58.3,59.27,255452.0,5149.0,59.124025,IEX
ABCB,2024-09-13 04:00:00+00:00,59.97,61.11,59.97,61.03,606988.0,8706.0,60.768572,IEX
ABCB,2024-09-16 04:00:00+00:00,61.29,62.58,60.325,61.63,289395.0,7029.0,61.767217,IEX
ABCB,2024-09-17 04:00:00+00:00,62.39,63.46,61.9,62.16,354510.0,8631.0,62.406389,IEX
ABCB,2024-09-18 04:00:00+00:00,62.17,64.92,61.28,62.58,459593.0,9054.0,62.805354,IEX
ABCB,2024-09-19 04:00:00+00:00,64.3,65.4,63.13,65.14,587045.0,10748.0,64.765745,IEX
ABCB,2024-09-20 04:00:00+00:00,64.82,65.24,63.9,64.08,1307197.0,10039.0,64.225605,IEX
ABCB,2024-09-23 04:00:00+00:00,64.26,64.56,63.26,63.71,434018.0,6403.0,63.748665,IEX
ABCB,2024-09-24 04:00:00+00:00,63.73,63.875,62.25,62.34,318140.0,6649.0,62.463416,IEX
ABCB,2024-09-25 04:00:00+00:00,62.46,62.46,60.95,61.24,304190.0,6002.0,61.302632,IEX
ABCB,2024-09-26 04:00:00+00:00,62.13,62.17,61.205,61.46,373860.0,8134.0,61.540744,IEX
ABCB,2024-09-27 04:00:00+00:00,61.92,62.39,61.09,61.32,251707.0,5478.0,61.449059,IEX
ABCB,2024-09-30 04:00:00+00:00,61.09,62.84,60.8294,62.39,336491.0,7163.0,62.271947,IEX
ABCB,2024-10-01 04:00:00+00:00,61.75,61.75,59.84,60.0,352490.0,6986.0,60.179466,IEX
ABCB,2024-10-02 04:00:00+00:00,59.8,61.06,59.66,60.0,405048.0,4795.0,60.05302,IEX
ABCB,2024-10-03 04:00:00+00:00,59.12,60.72,59.12,60.54,244974.0,5233.0,60.333794,IEX
ABCB,2024-10-04 04:00:00+00:00,61.96,62.16,61.14,61.71,213822.0,4817.0,61.62688,IEX
ABCB,2024-10-07 04:00:00+00:00,61.13,61.54,60.31,60.9,411187.0,6512.0,60.919457,IEX
ABCB,2024-10-08 04:00:00+00:00,61.37,61.46,60.12,60.18,176905.0,4871.0,60.353402,IEX
ABCB,2024-10-09 04:00:00+00:00,59.84,61.58,59.72,60.79,370222.0,7037.0,60.79708,IEX
ABCB,2024-10-10 04:00:00+00:00,60.0,60.77,59.745,60.58,310794.0,5646.0,60.417933,IEX
ABCB,2024-10-11 04:00:00+00:00,61.04,63.35,60.97,62.86,331099.0,5931.0,62.804199,IEX
ABCB,2024-10-14 04:00:00+00:00,63.27,64.21,62.685,63.9,200237.0,5929.0,63.838853,IEX
ABCB,2024-10-15 04:00:00+00:00,64.31,66.22,63.665,64.59,634223.0,6549.0,64.919389,IEX
ABCB,2024-10-16 04:00:00+00:00,65.43,66.45,65.16,66.05,369454.0,7052.0,66.101517,IEX
ABCB,2024-10-17 04:00:00+00:00,65.94,66.51,65.49,66.46,213798.0,5354.0,66.284909,IEX
ABCB,2024-10-18 04:00:00+00:00,66.43,66.43,64.74,64.85,461267.0,7406.0,65.150561,IEX
ABCB,2024-10-21 04:00:00+00:00,64.71,64.71,62.35,62.41,296022.0,6879.0,62.687733,IEX
ABCB,2024-10-22 04:00:00+00:00,62.4,63.02,62.23,62.89,207308.0,4781.0,62.758762,IEX
ABCB,2024-10-23 04:00:00+00:00,62.49,63.18,61.6,62.72,268709.0,6360.0,62.504372,IEX
ABCB,2024-10-24 04:00:00+00:00,62.72,63.09,61.655,63.03,510179.0,8761.0,62.635502,IEX
ABCB,2024-10-25 04:00:00+00:00,62.5,63.22,60.835,61.25,585659.0,10744.0,61.428938,IEX
ABCB,2024-10-28 04:00:00+00:00,62.01,63.57,62.01,63.18,387474.0,8004.0,63.051001,IEX
ABCB,2024-10-29 04:00:00+00:00,62.77,62.835,61.96,62.29,227411.0,5204.0,62.332472,IEX
ABCB,2024-10-30 04:00:00+00:00,62.21,64.175,62.21,63.01,254832.0,6776.0,63.193233,IEX
ABCB,2024-10-31 04:00:00+00:00,63.39,63.55,61.75,61.99,326758.0,6246.0,62.220006,IEX
ABCB,2024-11-01 04:00:00+00:00,62.48,62.83,61.7,62.1,340724.0,7392.0,62.064421,IEX
ABCB,2024-11-04 05:00:00+00:00,61.68,61.9,60.4101,61.23,248529.0,6467.0,61.275202,IEX
ABCB,2024-11-05 05:00:00+00:00,61.52,62.67,61.325,62.57,326185.0,6943.0,62.386416,IEX
ABCB,2024-11-06 05:00:00+00:00,68.62,71.96,68.62,71.14,1086962.0,20918.0,70.667083,IEX
ABCB,2024-11-07 05:00:00+00:00,70.4,70.75,68.71,69.32,679537.0,10746.0,69.531931,IEX
ABCB,2024-11-08 05:00:00+00:00,69.79,70.25,69.08,69.7,429444.0,8021.0,69.725295,IEX
ABCB,2024-11-11 05:00:00+00:00,71.19,72.68,71.01,71.17,568808.0,10599.0,71.595703,IEX
ABCB,2024-11-12 05:00:00+00:00,71.07,72.23,70.41,70.51,403261.0,8198.0,70.816087,IEX
