symbol,entry_date,entry_price,entry_rsi,exit_date,exit_price,exit_rsi,exit_reason,shares,pnl,pnl_pct,hold_days
JBLU,2020-02-25 00:00:00-05:00,18.25,1.4662541719779654,2020-02-26 00:00:00-05:00,17.1200008392334,1.1764531646966248,STOP_LOSS,180,-203.39984893798828,-0.06191776223378639,1
JBLU,2020-02-26 00:00:00-05:00,17.1200008392334,1.1764531646966248,2020-02-27 00:00:00-05:00,16.270000457763672,0.3944863701685364,STOP_LOSS,188,-159.8000717163086,-0.049649552558537605,1
JBLU,2020-02-27 00:00:00-05:00,16.270000457763672,0.3944863701685364,2020-02-28 00:00:00-05:00,15.779999732971191,0.39448629596509477,STOP_LOSS,195,-95.55014133453369,-0.030116823048930114,1
JBLU,2020-02-28 00:00:00-05:00,15.779999732971191,0.39448629596509477,2020-03-03 00:00:00-05:00,15.010000228881836,0.0,STOP_LOSS,199,-153.22990131378174,-0.048795913632399886,4
JBLU,2020-03-03 00:00:00-05:00,15.010000228881836,0.0,2020-03-04 00:00:00-05:00,15.539999961853027,10.816324028259118,PROFIT_TARGET_3.5%,206,109.17994499206543,0.03530977514253333,1
JBLU,2020-03-04 00:00:00-05:00,15.539999961853027,10.816324028259118,2020-03-05 00:00:00-05:00,13.859999656677246,9.724766082930472,STOP_LOSS,201,-337.68006134033203,-0.1081081280115688,1
JBLU,2020-03-05 00:00:00-05:00,13.859999656677246,9.724766082930472,2020-03-09 00:00:00-04:00,13.399999618530272,13.853904826695569,STOP_LOSS,218,-100.28000831604042,-0.03318903676345786,3
JBLU,2020-03-09 00:00:00-04:00,13.399999618530272,13.853904826695569,2020-03-10 00:00:00-04:00,14.579999923706056,37.12446777921833,PROFIT_TARGET_8.8%,223,263.1400680542,0.08805972677372424,1
JBLU,2020-03-13 00:00:00-04:00,11.18000030517578,17.75148747068266,2020-03-16 00:00:00-04:00,10.609999656677246,21.238945820510807,STOP_LOSS,275,-156.75017833709668,-0.05098395643465695,3
JBLU,2021-06-18 00:00:00-04:00,17.309999465942383,10.824702738522149,2021-06-23 00:00:00-04:00,17.31999969482422,20.11834586652857,MAX_HOLD_5d,174,1.7400398254394531,0.0005777139913557768,5
