symbol,entry_date,entry_price,entry_rsi,exit_date,exit_price,exit_rsi,exit_reason,shares,pnl,pnl_pct,hold_days
JBLU,2011-01-31 00:00:00-05:00,6.0,23.529416264584967,2011-02-01 00:00:00-05:00,5.829999923706055,23.157896586071985,STOP_LOSS,550,-93.50004196166992,-0.028333346048990887,1
JBLU,2011-02-01 00:00:00-05:00,5.829999923706055,23.157896586071985,2011-02-04 00:00:00-05:00,5.800000190734863,23.11827460800646,MAX_HOLD_3d,560,-16.799850463867188,-0.005145751863427293,3
JBLU,2011-03-10 00:00:00-05:00,6.0,47.802200681300505,2011-03-14 00:00:00-04:00,5.929999828338623,54.38595121428882,MAX_HOLD_3d,543,-38.010093212127686,-0.011666695276896158,3
JBLU,2011-03-25 00:00:00-04:00,6.340000152587891,68.69159857251849,2011-03-28 00:00:00-04:00,6.320000171661377,62.500006478768555,MAX_HOLD_3d,512,-10.239990234375,-0.003154571048133175,3
JBLU,2011-04-15 00:00:00-04:00,5.539999961853027,15.789489094449237,2011-04-18 00:00:00-04:00,5.53000020980835,12.612636607326962,MAX_HOLD_3d,586,-5.859854698181152,-0.001805009406774978,3
JBLU,2011-04-18 00:00:00-04:00,5.53000020980835,12.612636607326962,2011-04-21 00:00:00-04:00,5.389999866485596,13.675234923699989,STOP_LOSS,586,-82.04020118713379,-0.025316516819373833,3
JBLU,2011-04-21 00:00:00-04:00,5.389999866485596,13.675234923699989,2011-04-25 00:00:00-04:00,5.480000019073486,18.548384925949904,MAX_HOLD_4d,597,53.7300910949707,0.016697616849213913,4
JBLU,2011-05-16 00:00:00-04:00,6.139999866485596,76.36364660972939,2011-05-17 00:00:00-04:00,6.349999904632568,80.00000733596059,PROFIT_TARGET_3.4%,527,110.67002010345459,0.03420196135397836,1
JBLU,2011-05-17 00:00:00-04:00,6.349999904632568,80.00000733596059,2011-05-20 00:00:00-04:00,6.239999771118164,68.27585526510505,MAX_HOLD_3d,515,-56.65006875991821,-0.017322855931722926,3
JBLU,2011-06-17 00:00:00-04:00,5.940000057220459,44.16667362054023,2011-06-20 00:00:00-04:00,6.0,47.19999420166237,MAX_HOLD_3d,547,32.819968700408936,0.010101000370632515,3
JBLU,2011-07-18 00:00:00-04:00,5.420000076293945,25.517220740920024,2011-07-21 00:00:00-04:00,5.5,29.999996821084594,MAX_HOLD_3d,602,48.15995407104492,0.01476013331733319,3
