timestamp,equity,buy_hold
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-21 04:00:00+00:00,10000.0,10000.0
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-22 04:00:00+00:00,10000.0,10211.66378878182
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-23 04:00:00+00:00,10000.0,10413.301398095025
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-24 04:00:00+00:00,10000.0,10785.105553389405
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-25 04:00:00+00:00,10000.0,10912.103826658496
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-28 04:00:00+00:00,10000.0,10893.722497632707
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-29 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-04-30 04:00:00+00:00,10000.0,10974.210438366847
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-01 04:00:00+00:00,10000.0,11842.588982342786
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-02 04:00:00+00:00,10000.0,12121.09396758202
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-05 04:00:00+00:00,10000.0,12150.894001002618
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-06 04:00:00+00:00,10000.0,12068.317272879183
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-07 04:00:00+00:00,10000.0,12063.443435637497
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-08 04:00:00+00:00,10000.0,12209.101542917617
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-09 04:00:00+00:00,10000.0,12215.785662563361
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
2025-05-12 04:00:00+00:00,10000.0,12509.051412020273
