symbol,timestamp,open,high,low,close,volume,trade_count,vwap,exchange
ADBE,2024-09-06 04:00:00+00:00,570.9,573.31,558.0,563.41,2096790.0,60002.0,563.766552,IEX
ADBE,2024-09-09 04:00:00+00:00,567.69,574.57,564.44,569.88,1997121.0,58007.0,569.697078,IEX
ADBE,2024-09-10 04:00:00+00:00,576.75,577.8,567.14,574.48,2030076.0,50117.0,572.813109,IEX
ADBE,2024-09-11 04:00:00+00:00,573.01,581.24,559.35,580.38,2680977.0,67631.0,573.573246,IEX
ADBE,2024-09-12 04:00:00+00:00,581.445,587.75,572.98,586.55,5605338.0,148150.0,582.408926,IEX
ADBE,2024-09-13 04:00:00+00:00,532.565,540.27,526.6,536.87,10423510.0,231822.0,533.650372,IEX
ADBE,2024-09-16 04:00:00+00:00,537.4,537.69,521.26,521.5,5248205.0,128244.0,528.006493,IEX
ADBE,2024-09-17 04:00:00+00:00,524.29,527.0999,514.58,515.03,5164089.0,110743.0,517.538895,IEX
ADBE,2024-09-18 04:00:00+00:00,517.01,517.58,506.4901,508.13,3997267.0,97960.0,509.667768,IEX
ADBE,2024-09-19 04:00:00+00:00,518.81,527.48,518.02,526.44,3582532.0,95115.0,523.59585,IEX
ADBE,2024-09-20 04:00:00+00:00,526.44,528.625,515.72,522.3,6100685.0,77432.0,522.264696,IEX
ADBE,2024-09-23 04:00:00+00:00,525.71,532.0,524.955,527.87,2106995.0,61019.0,528.613802,IEX
ADBE,2024-09-24 04:00:00+00:00,527.72,530.2999,521.71,524.07,2842054.0,56460.0,525.011668,IEX
ADBE,2024-09-25 04:00:00+00:00,526.02,526.18,516.24,517.9,3211612.0,70309.0,519.348811,IEX
ADBE,2024-09-26 04:00:00+00:00,520.51,521.355,512.11,515.38,3282437.0,80631.0,515.459012,IEX
ADBE,2024-09-27 04:00:00+00:00,516.52,516.6799,512.3,515.48,2718323.0,61219.0,514.911331,IEX
ADBE,2024-09-30 04:00:00+00:00,513.83,518.47,511.74,517.78,2588151.0,58804.0,515.975408,IEX
ADBE,2024-10-01 04:00:00+00:00,517.45,519.0,502.5,502.8,3730026.0,86625.0,505.271801,IEX
ADBE,2024-10-02 04:00:00+00:00,503.87,510.19,502.8201,505.81,1981848.0,51659.0,506.672327,IEX
ADBE,2024-10-03 04:00:00+00:00,501.02,509.81,498.59,503.8,1921604.0,53813.0,504.399671,IEX
ADBE,2024-10-04 04:00:00+00:00,507.29,508.56,503.5901,507.22,1949994.0,56446.0,506.481628,IEX
