symbol,timestamp,open,high,low,close,volume,trade_count,vwap,exchange
ORCL,2024-09-04 04:00:00+00:00,138.44,141.1009,137.95,140.75,6243325.0,94093.0,140.177812,IEX
ORCL,2024-09-05 04:00:00+00:00,141.4,143.28,140.305,142.61,8733246.0,113859.0,142.341002,IEX
ORCL,2024-09-06 04:00:00+00:00,143.79,143.94,139.4,141.81,11154796.0,132258.0,141.196551,IEX
ORCL,2024-09-09 04:00:00+00:00,142.49,143.3,139.51,139.89,20233428.0,223695.0,141.49889,IEX
ORCL,2024-09-10 04:00:00+00:00,154.23,160.52,153.12,155.89,37374210.0,361496.0,156.79538,IEX
ORCL,2024-09-11 04:00:00+00:00,156.78,159.44,154.8401,157.18,12630122.0,150170.0,156.978389,IEX
ORCL,2024-09-12 04:00:00+00:00,159.04,162.34,157.9,161.38,16352048.0,169688.0,160.874897,IEX
ORCL,2024-09-13 04:00:00+00:00,173.7,173.935,161.0,162.03,25727805.0,280814.0,165.119096,IEX
ORCL,2024-09-16 04:00:00+00:00,164.99,173.99,164.51,170.33,27384374.0,275406.0,170.056019,IEX
ORCL,2024-09-17 04:00:00+00:00,170.28,170.64,166.77,167.47,12580114.0,152430.0,167.969579,IEX
ORCL,2024-09-18 04:00:00+00:00,167.62,167.62,163.73,164.53,12274414.0,141385.0,164.969212,IEX
ORCL,2024-09-19 04:00:00+00:00,167.25,168.16,164.51,167.59,10075884.0,128115.0,166.863339,IEX
ORCL,2024-09-20 04:00:00+00:00,167.13,168.83,166.6,168.0,12187736.0,103761.0,167.902029,IEX
ORCL,2024-09-23 04:00:00+00:00,167.225,167.33,164.26,165.95,7916081.0,100444.0,165.650001,IEX
ORCL,2024-09-24 04:00:00+00:00,165.74,166.1,163.92,165.8,6155076.0,82881.0,165.368095,IEX
ORCL,2024-09-25 04:00:00+00:00,167.69,168.75,165.66,166.28,7142437.0,99808.0,166.847859,IEX
ORCL,2024-09-26 04:00:00+00:00,167.65,168.36,166.48,168.1,7096842.0,88890.0,167.74642,IEX
ORCL,2024-09-27 04:00:00+00:00,168.09,169.1098,166.51,168.74,8974377.0,100454.0,168.125555,IEX
ORCL,2024-09-30 04:00:00+00:00,169.5,170.52,166.45,170.4,10218973.0,105425.0,169.061871,IEX
ORCL,2024-10-01 04:00:00+00:00,170.22,170.51,165.97,167.16,7595053.0,101439.0,167.350575,IEX
ORCL,2024-10-02 04:00:00+00:00,167.6,169.18,167.27,167.71,7073025.0,76786.0,168.175204,IEX
ORCL,2024-10-03 04:00:00+00:00,166.89,167.86,166.24,166.86,4735708.0,72032.0,166.902507,IEX
ORCL,2024-10-04 04:00:00+00:00,168.71,170.9,168.165,170.86,6389504.0,97651.0,169.863231,IEX
ORCL,2024-10-07 04:00:00+00:00,170.42,172.33,169.55,169.97,6790956.0,91759.0,170.765994,IEX
ORCL,2024-10-08 04:00:00+00:00,170.6,174.64,170.442,174.37,7845377.0,110540.0,173.367901,IEX
ORCL,2024-10-09 04:00:00+00:00,174.56,178.61,173.81,178.29,8120894.0,119622.0,177.020612,IEX
ORCL,2024-10-10 04:00:00+00:00,177.65,178.3,174.1801,175.41,7115887.0,105585.0,175.533558,IEX
ORCL,2024-10-11 04:00:00+00:00,175.495,177.0,174.4,175.77,5869413.0,85490.0,175.723035,IEX
ORCL,2024-10-14 04:00:00+00:00,176.55,177.22,175.5,176.12,4688662.0,63070.0,176.260104,IEX
ORCL,2024-10-15 04:00:00+00:00,176.94,178.2199,173.75,174.09,5848630.0,94948.0,174.783936,IEX
ORCL,2024-10-16 04:00:00+00:00,173.5,174.912,171.64,174.77,6383034.0,85258.0,173.641125,IEX
ORCL,2024-10-17 04:00:00+00:00,177.5,177.75,175.14,175.68,5473951.0,85806.0,176.478478,IEX
